Time	LH_Ext_HC	LH_FLX_HC	
0.14	-0.04492333	-0.06062813	
0.1402	-0.04490938	-0.06063128	
0.1404	-0.04489546	-0.06063443	
0.1406	-0.04488155	-0.06063759	
0.1408	-0.04486766	-0.06064076	
0.141	-0.0448538	-0.06064394	
0.1412	-0.04483995	-0.06064713	
0.1414	-0.04482612	-0.06065032	
0.1416	-0.04481232	-0.06065353	
0.1418	-0.04479853	-0.06065674	
0.142	-0.04478477	-0.06065995	
0.1422	-0.04477103	-0.06066317	
0.1424	-0.04475731	-0.0606664	
0.1426	-0.04474361	-0.06066963	
0.1428	-0.04472993	-0.06067287	
0.143	-0.04471628	-0.06067611	
0.1432	-0.04470265	-0.06067936	
0.1434	-0.04468904	-0.06068261	
0.1436	-0.04467545	-0.06068586	
0.1438	-0.04466188	-0.06068911	
0.144	-0.04464834	-0.06069237	
0.1442	-0.04463482	-0.06069563	
0.1444	-0.04462133	-0.0606989	
0.1446	-0.04460785	-0.06070216	
0.1448	-0.0445944	-0.06070543	
0.145	-0.04458097	-0.06070869	
0.1452	-0.04456757	-0.06071196	
0.1454	-0.04455419	-0.06071523	
0.1456	-0.04454083	-0.0607185	
0.1458	-0.0445275	-0.06072176	
0.146	-0.04451419	-0.06072503	
0.1462	-0.04450091	-0.0607283	
0.1464	-0.04448765	-0.06073156	
0.1466	-0.04447441	-0.06073483	
0.1468	-0.0444612	-0.06073809	
0.147	-0.04444801	-0.06074135	
0.1472	-0.04443485	-0.06074461	
0.1474	-0.04442171	-0.06074787	
0.1476	-0.04440859	-0.06075112	
0.1478	-0.0443955	-0.06075437	
0.148	-0.04438244	-0.06075762	
0.1482	-0.0443694	-0.06076087	
0.1484	-0.04435638	-0.06076411	
0.1486	-0.04434339	-0.06076735	
0.1488	-0.04433043	-0.06077059	
0.149	-0.04431749	-0.06077382	
0.1492	-0.04430457	-0.06077704	
0.1494	-0.04429168	-0.06078026	
0.1496	-0.04427882	-0.06078348	
0.1498	-0.04426598	-0.06078669	
0.15	-0.04425317	-0.06078991	
0.1502	-0.04424038	-0.06079311	
0.1504	-0.04422762	-0.0607963	
0.1506	-0.04421488	-0.06079949	
0.1508	-0.04420217	-0.06080268	
0.151	-0.04418949	-0.06080586	
0.1512	-0.04417682	-0.06080903	
0.1514	-0.04416419	-0.06081221	
0.1516	-0.04415159	-0.06081536	
0.1518	-0.04413901	-0.06081852	
0.152	-0.04412645	-0.06082167	
0.1522	-0.04411392	-0.06082481	
0.1524	-0.04410142	-0.06082794	
0.1526	-0.04408894	-0.06083107	
0.1528	-0.04407649	-0.06083419	
0.153	-0.04406406	-0.06083731	
0.1532	-0.04405166	-0.06084041	
0.1534	-0.04403929	-0.06084351	
0.1536	-0.04402694	-0.0608466	
0.1538	-0.04401463	-0.06084968	
0.154	-0.04400233	-0.06085275	
0.1542	-0.04399006	-0.06085582	
0.1544	-0.04397782	-0.06085888	
0.1546	-0.04396561	-0.06086193	
0.1548	-0.04395342	-0.06086497	
0.155	-0.04394126	-0.060868	
0.1552	-0.04392913	-0.06087102	
0.1554	-0.04391702	-0.06087404	
0.1556	-0.04390494	-0.06087704	
0.1558	-0.04389288	-0.06088004	
0.156	-0.04388085	-0.06088303	
0.1562	-0.04386885	-0.060886	
0.1564	-0.04385688	-0.06088897	
0.1566	-0.04384493	-0.06089193	
0.1568	-0.04383301	-0.06089488	
0.157	-0.04382111	-0.06089782	
0.1572	-0.04380924	-0.06090076	
0.1574	-0.0437974	-0.06090368	
0.1576	-0.04378559	-0.06090659	
0.1578	-0.0437738	-0.06090949	
0.158	-0.04376204	-0.06091238	
0.1582	-0.0437503	-0.06091526	
0.1584	-0.0437386	-0.06091813	
0.1586	-0.04372691	-0.06092099	
0.1588	-0.04371526	-0.06092384	
0.159	-0.04370363	-0.06092669	
0.1592	-0.04369203	-0.06092952	
0.1594	-0.04368046	-0.06093234	
0.1596	-0.04366891	-0.06093515	
0.1598	-0.04365739	-0.06093794	
0.16	-0.0436459	-0.06094073	
0.1602	-0.04363443	-0.06094351	
0.1604	-0.04362299	-0.06094628	
0.1606	-0.04361158	-0.06094903	
0.1608	-0.04360019	-0.06095178	
0.161	-0.04358883	-0.06095451	
0.1612	-0.0435775	-0.06095723	
0.1614	-0.04356619	-0.06095995	
0.1616	-0.04355492	-0.06096265	
0.1618	-0.04354366	-0.06096534	
0.162	-0.04353244	-0.06096802	
0.1622	-0.04352124	-0.06097068	
0.1624	-0.04351007	-0.06097334	
0.1626	-0.04349892	-0.06097598	
0.1628	-0.04348781	-0.06097862	
0.163	-0.04347671	-0.06098124	
0.1632	-0.04346565	-0.06098385	
0.1634	-0.04345461	-0.06098645	
0.1636	-0.0434436	-0.06098904	
0.1638	-0.04343262	-0.06099162	
0.164	-0.04342166	-0.06099418	
0.1642	-0.04341073	-0.06099673	
0.1644	-0.04339982	-0.06099927	
0.1646	-0.04338894	-0.0610018	
0.1648	-0.0433781	-0.06100432	
0.165	-0.04336727	-0.06100683	
0.1652	-0.04335647	-0.06100933	
0.1654	-0.0433457	-0.06101181	
0.1656	-0.04333496	-0.06101428	
0.1658	-0.04332424	-0.06101674	
0.166	-0.04331355	-0.06101919	
0.1662	-0.04330288	-0.06102162	
0.1664	-0.04329225	-0.06102405	
0.1666	-0.04328163	-0.06102646	
0.1668	-0.04327105	-0.06102886	
0.167	-0.04326049	-0.06103125	
0.1672	-0.04324996	-0.06103363	
0.1674	-0.04323946	-0.06103599	
0.1676	-0.04322898	-0.06103834	
0.1678	-0.04321852	-0.06104068	
0.168	-0.0432081	-0.06104301	
0.1682	-0.0431977	-0.06104533	
0.1684	-0.04318732	-0.06104763	
0.1686	-0.04317698	-0.06104992	
0.1688	-0.04316666	-0.0610522	
0.169	-0.04315636	-0.06105447	
0.1692	-0.04314609	-0.06105673	
0.1694	-0.04313585	-0.06105897	
0.1696	-0.04312564	-0.0610612	
0.1698	-0.04311545	-0.06106342	
0.17	-0.04310529	-0.06106563	
0.1702	-0.04309515	-0.06106782	
0.1704	-0.04308503	-0.06107001	
0.1706	-0.04307495	-0.06107218	
0.1708	-0.04306489	-0.06107434	
0.171	-0.04305486	-0.06107648	
0.1712	-0.04304485	-0.06107862	
0.1714	-0.04303487	-0.06108074	
0.1716	-0.04302492	-0.06108285	
0.1718	-0.04301499	-0.06108495	
0.172	-0.04300509	-0.06108703	
0.1722	-0.04299521	-0.06108911	
0.1724	-0.04298536	-0.06109117	
0.1726	-0.04297554	-0.06109322	
0.1728	-0.04296574	-0.06109526	
0.173	-0.04295596	-0.06109728	
0.1732	-0.04294622	-0.06109929	
0.1734	-0.0429365	-0.0611013	
0.1736	-0.0429268	-0.06110328	
0.1738	-0.04291713	-0.06110526	
0.174	-0.04290749	-0.06110722	
0.1742	-0.04289787	-0.06110917	
0.1744	-0.04288827	-0.06111111	
0.1746	-0.04287871	-0.06111304	
0.1748	-0.04286917	-0.06111496	
0.175	-0.04285965	-0.06111686	
0.1752	-0.04285016	-0.06111875	
0.1754	-0.04284069	-0.06112063	
0.1756	-0.04283125	-0.0611225	
0.1758	-0.04282184	-0.06112435	
0.176	-0.04281245	-0.06112619	
0.1762	-0.04280308	-0.06112802	
0.1764	-0.04279374	-0.06112984	
0.1766	-0.04278443	-0.06113165	
0.1768	-0.04277514	-0.06113344	
0.177	-0.04276588	-0.06113522	
0.1772	-0.04275664	-0.06113699	
0.1774	-0.04274743	-0.06113875	
0.1776	-0.04273824	-0.0611405	
0.1778	-0.04272908	-0.06114223	
0.178	-0.04271994	-0.06114395	
0.1782	-0.04271083	-0.06114566	
0.1784	-0.04270174	-0.06114736	
0.1786	-0.04269268	-0.06114905	
0.1788	-0.04268364	-0.06115072	
0.179	-0.04267463	-0.06115238	
0.1792	-0.04266564	-0.06115403	
0.1794	-0.04265667	-0.06115567	
0.1796	-0.04264773	-0.06115729	
0.1798	-0.04263882	-0.0611589	
0.18	-0.04262993	-0.0611605	
0.1802	-0.04262107	-0.0611621	
0.1804	-0.04261223	-0.06116368	
0.1806	-0.04260341	-0.06116524	
0.1808	-0.04259462	-0.06116679	
0.181	-0.04258586	-0.06116834	
0.1812	-0.04257711	-0.06116987	
0.1814	-0.0425684	-0.06117139	
0.1816	-0.0425597	-0.06117289	
0.1818	-0.04255103	-0.06117439	
0.182	-0.04254239	-0.06117587	
0.1822	-0.04253377	-0.06117734	
0.1824	-0.04252518	-0.0611788	
0.1826	-0.0425166	-0.06118025	
0.1828	-0.04250805	-0.06118168	
0.183	-0.04249953	-0.06118311	
0.1832	-0.04249103	-0.06118452	
0.1834	-0.04248256	-0.06118592	
0.1836	-0.04247411	-0.06118731	
0.1838	-0.04246568	-0.06118869	
0.184	-0.04245728	-0.06119006	
0.1842	-0.0424489	-0.06119141	
0.1844	-0.04244054	-0.06119275	
0.1846	-0.04243221	-0.06119408	
0.1848	-0.0424239	-0.06119541	
0.185	-0.04241562	-0.06119671	
0.1852	-0.04240736	-0.06119801	
0.1854	-0.04239912	-0.0611993	
0.1856	-0.04239091	-0.06120057	
0.1858	-0.04238272	-0.06120183	
0.186	-0.04237455	-0.06120308	
0.1862	-0.04236641	-0.06120433	
0.1864	-0.04235829	-0.06120555	
0.1866	-0.0423502	-0.06120677	
0.1868	-0.04234212	-0.06120798	
0.187	-0.04233407	-0.06120917	
0.1872	-0.04232605	-0.06121035	
0.1874	-0.04231805	-0.06121152	
0.1876	-0.04231007	-0.06121268	
0.1878	-0.04230211	-0.06121383	
0.188	-0.04229418	-0.06121497	
0.1882	-0.04228627	-0.0612161	
0.1884	-0.04227838	-0.06121721	
0.1886	-0.04227052	-0.06121832	
0.1888	-0.04226268	-0.06121941	
0.189	-0.04225486	-0.06122049	
0.1892	-0.04224706	-0.06122157	
0.1894	-0.04223929	-0.06122262	
0.1896	-0.04223154	-0.06122367	
0.1898	-0.04222382	-0.06122471	
0.19	-0.04221611	-0.06122574	
0.1902	-0.04220843	-0.06122676	
0.1904	-0.04220077	-0.06122776	
0.1906	-0.04219314	-0.06122876	
0.1908	-0.04218553	-0.06122974	
0.191	-0.04217793	-0.06123071	
0.1912	-0.04217036	-0.06123167	
0.1914	-0.04216282	-0.06123262	
0.1916	-0.0421553	-0.06123356	
0.1918	-0.0421478	-0.06123449	
0.192	-0.04214032	-0.06123541	
0.1922	-0.04213286	-0.06123632	
0.1924	-0.04212543	-0.06123722	
0.1926	-0.04211801	-0.0612381	
0.1928	-0.04211062	-0.06123898	
0.193	-0.04210326	-0.06123984	
0.1932	-0.04209591	-0.0612407	
0.1934	-0.04208859	-0.06124154	
0.1936	-0.04208129	-0.06124237	
0.1938	-0.042074	-0.0612432	
0.194	-0.04206675	-0.06124401	
0.1942	-0.04205951	-0.06124481	
0.1944	-0.0420523	-0.0612456	
0.1946	-0.0420451	-0.06124638	
0.1948	-0.04203793	-0.06124715	
0.195	-0.04203078	-0.06124791	
0.1952	-0.04202366	-0.06124866	
0.1954	-0.04201655	-0.0612494	
0.1956	-0.04200946	-0.06125013	
0.1958	-0.0420024	-0.06125085	
0.196	-0.04199536	-0.06125155	
0.1962	-0.04198834	-0.06125225	
0.1964	-0.04198134	-0.06125294	
0.1966	-0.04197436	-0.06125362	
0.1968	-0.0419674	-0.06125429	
0.197	-0.04196047	-0.06125494	
0.1972	-0.04195355	-0.06125559	
0.1974	-0.04194666	-0.06125623	
0.1976	-0.04193979	-0.06125686	
0.1978	-0.04193294	-0.06125747	
0.198	-0.04192611	-0.06125808	
0.1982	-0.0419193	-0.06125868	
0.1984	-0.04191251	-0.06125927	
0.1986	-0.04190575	-0.06125984	
0.1988	-0.041899	-0.06126041	
0.199	-0.04189227	-0.06126097	
0.1992	-0.04188557	-0.06126152	
0.1994	-0.04187888	-0.06126205	
0.1996	-0.04187222	-0.06126258	
0.1998	-0.04186558	-0.0612631	
0.2	-0.04185895	-0.06126361	
0.2002	-0.04185235	-0.06126411	
0.2004	-0.04184577	-0.0612646	
0.2006	-0.04183921	-0.06126507	
0.2008	-0.04183267	-0.06126554	
0.201	-0.04182615	-0.06126601	
0.2012	-0.04181965	-0.06126646	
0.2014	-0.04181317	-0.0612669	
0.2016	-0.04180671	-0.06126733	
0.2018	-0.04180027	-0.06126775	
0.202	-0.04179385	-0.06126816	
0.2022	-0.04178745	-0.06126857	
0.2024	-0.04178107	-0.06126896	
0.2026	-0.04177471	-0.06126934	
0.2028	-0.04176837	-0.06126972	
0.203	-0.04176205	-0.06127008	
0.2032	-0.04175575	-0.06127044	
0.2034	-0.04174947	-0.06127079	
0.2036	-0.04174322	-0.06127113	
0.2038	-0.04173698	-0.06127146	
0.204	-0.04173075	-0.06127178	
0.2042	-0.04172455	-0.06127208	
0.2044	-0.04171837	-0.06127239	
0.2046	-0.04171221	-0.06127268	
0.2048	-0.04170607	-0.06127296	
0.205	-0.04169994	-0.06127324	
0.2052	-0.04169384	-0.0612735	
0.2054	-0.04168775	-0.06127376	
0.2056	-0.04168169	-0.061274	
0.2058	-0.04167564	-0.06127424	
0.206	-0.04166962	-0.06127447	
0.2062	-0.04166361	-0.06127469	
0.2064	-0.04165762	-0.0612749	
0.2066	-0.04165165	-0.0612751	
0.2068	-0.0416457	-0.0612753	
0.207	-0.04163977	-0.06127548	
0.2072	-0.04163386	-0.06127566	
0.2074	-0.04162797	-0.06127582	
0.2076	-0.04162209	-0.06127599	
0.2078	-0.04161623	-0.06127613	
0.208	-0.0416104	-0.06127628	
0.2082	-0.04160458	-0.06127641	
0.2084	-0.04159878	-0.06127653	
0.2086	-0.041593	-0.06127665	
0.2088	-0.04158724	-0.06127676	
0.209	-0.04158149	-0.06127685	
0.2092	-0.04157577	-0.06127694	
0.2094	-0.04157006	-0.06127702	
0.2096	-0.04156437	-0.0612771	
0.2098	-0.0415587	-0.06127717	
0.21	-0.04155305	-0.06127722	
0.2102	-0.04154741	-0.06127727	
0.2104	-0.0415418	-0.06127731	
0.2106	-0.0415362	-0.06127734	
0.2108	-0.04153062	-0.06127736	
0.211	-0.04152506	-0.06127738	
0.2112	-0.04151952	-0.06127739	
0.2114	-0.04151399	-0.06127739	
0.2116	-0.04150849	-0.06127737	
0.2118	-0.041503	-0.06127736	
0.212	-0.04149753	-0.06127733	
0.2122	-0.04149207	-0.0612773	
0.2124	-0.04148664	-0.06127726	
0.2126	-0.04148122	-0.06127721	
0.2128	-0.04147582	-0.06127715	
0.213	-0.04147044	-0.06127708	
0.2132	-0.04146507	-0.06127701	
0.2134	-0.04145973	-0.06127693	
0.2136	-0.0414544	-0.06127684	
0.2138	-0.04144908	-0.06127675	
0.214	-0.04144379	-0.06127664	
0.2142	-0.04143851	-0.06127653	
0.2144	-0.04143325	-0.06127641	
0.2146	-0.04142801	-0.06127628	
0.2148	-0.04142278	-0.06127615	
0.215	-0.04141757	-0.061276	
0.2152	-0.04141238	-0.06127585	
0.2154	-0.04140721	-0.06127569	
0.2156	-0.04140205	-0.06127552	
0.2158	-0.04139691	-0.06127535	
0.216	-0.04139179	-0.06127517	
0.2162	-0.04138668	-0.06127498	
0.2164	-0.04138159	-0.06127479	
0.2166	-0.04137652	-0.06127458	
0.2168	-0.04137146	-0.06127437	
0.217	-0.04136643	-0.06127415	
0.2172	-0.0413614	-0.06127393	
0.2174	-0.0413564	-0.06127369	
0.2176	-0.04135141	-0.06127345	
0.2178	-0.04134644	-0.06127321	
0.218	-0.04134148	-0.06127295	
0.2182	-0.04133654	-0.06127269	
0.2184	-0.04133162	-0.06127242	
0.2186	-0.04132671	-0.06127214	
0.2188	-0.04132183	-0.06127186	
0.219	-0.04131695	-0.06127157	
0.2192	-0.04131209	-0.06127127	
0.2194	-0.04130725	-0.06127097	
0.2196	-0.04130243	-0.06127065	
0.2198	-0.04129762	-0.06127034	
0.22	-0.04129283	-0.06127001	
0.2202	-0.04128805	-0.06126968	
0.2204	-0.04128329	-0.06126934	
0.2206	-0.04127854	-0.06126899	
0.2208	-0.04127382	-0.06126864	
0.221	-0.0412691	-0.06126828	
0.2212	-0.04126441	-0.06126791	
0.2214	-0.04125973	-0.06126754	
0.2216	-0.04125506	-0.06126716	
0.2218	-0.04125041	-0.06126677	
0.222	-0.04124578	-0.06126638	
0.2222	-0.04124116	-0.06126598	
0.2224	-0.04123656	-0.06126557	
0.2226	-0.04123197	-0.06126516	
0.2228	-0.0412274	-0.06126473	
0.223	-0.04122284	-0.06126431	
0.2232	-0.0412183	-0.06126387	
0.2234	-0.04121378	-0.06126343	
0.2236	-0.04120927	-0.06126299	
0.2238	-0.04120477	-0.06126254	
0.224	-0.0412003	-0.06126208	
0.2242	-0.04119583	-0.06126161	
0.2244	-0.04119138	-0.06126114	
0.2246	-0.04118695	-0.06126066	
0.2248	-0.04118253	-0.06126017	
0.225	-0.04117813	-0.06125969	
0.2252	-0.04117374	-0.06125919	
0.2254	-0.04116936	-0.06125868	
0.2256	-0.04116501	-0.06125817	
0.2258	-0.04116066	-0.06125766	
0.226	-0.04115633	-0.06125714	
0.2262	-0.04115202	-0.06125661	
0.2264	-0.04114772	-0.06125608	
0.2266	-0.04114344	-0.06125554	
0.2268	-0.04113917	-0.06125499	
0.227	-0.04113491	-0.06125444	
0.2272	-0.04113067	-0.06125388	
0.2274	-0.04112644	-0.06125332	
0.2276	-0.04112223	-0.06125274	
0.2278	-0.04111803	-0.06125217	
0.228	-0.04111385	-0.06125159	
0.2282	-0.04110968	-0.061251	
0.2284	-0.04110553	-0.0612504	
0.2286	-0.04110139	-0.06124981	
0.2288	-0.04109726	-0.0612492	
0.229	-0.04109315	-0.06124859	
0.2292	-0.04108906	-0.06124797	
0.2294	-0.04108498	-0.06124735	
0.2296	-0.0410809	-0.06124672	
0.2298	-0.04107685	-0.06124609	
0.23	-0.04107281	-0.06124545	
0.2302	-0.04106878	-0.0612448	
0.2304	-0.04106477	-0.06124415	
0.2306	-0.04106077	-0.0612435	
0.2308	-0.04105679	-0.06124284	
0.231	-0.04105281	-0.06124217	
0.2312	-0.04104886	-0.0612415	
0.2314	-0.04104491	-0.06124082	
0.2316	-0.04104098	-0.06124014	
0.2318	-0.04103707	-0.06123945	
0.232	-0.04103317	-0.06123875	
0.2322	-0.04102928	-0.06123805	
0.2324	-0.0410254	-0.06123735	
0.2326	-0.04102154	-0.06123664	
0.2328	-0.04101769	-0.06123592	
0.233	-0.04101386	-0.0612352	
0.2332	-0.04101003	-0.06123448	
0.2334	-0.04100623	-0.06123375	
0.2336	-0.04100243	-0.06123301	
0.2338	-0.04099865	-0.06123227	
0.234	-0.04099488	-0.06123152	
0.2342	-0.04099112	-0.06123077	
0.2344	-0.04098738	-0.06123002	
0.2346	-0.04098365	-0.06122925	
0.2348	-0.04097994	-0.06122849	
0.235	-0.04097623	-0.06122771	
0.2352	-0.04097255	-0.06122694	
0.2354	-0.04096887	-0.06122616	
0.2356	-0.0409652	-0.06122537	
0.2358	-0.04096155	-0.06122458	
0.236	-0.04095791	-0.06122378	
0.2362	-0.04095429	-0.06122298	
0.2364	-0.04095067	-0.06122218	
0.2366	-0.04094708	-0.06122136	
0.2368	-0.04094349	-0.06122055	
0.237	-0.04093991	-0.06121973	
0.2372	-0.04093635	-0.06121891	
0.2374	-0.0409328	-0.06121808	
0.2376	-0.04092927	-0.06121724	
0.2378	-0.04092574	-0.0612164	
0.238	-0.04092223	-0.06121556	
0.2382	-0.04091873	-0.06121471	
0.2384	-0.04091524	-0.06121386	
0.2386	-0.04091177	-0.061213	
0.2388	-0.0409083	-0.06121214	
0.239	-0.04090485	-0.06121127	
0.2392	-0.04090142	-0.06121041	
0.2394	-0.04089799	-0.06120953	
0.2396	-0.04089458	-0.06120865	
0.2398	-0.04089117	-0.06120776	
0.24	-0.04088778	-0.06120688	
0.2402	-0.04088441	-0.06120598	
0.2404	-0.04088104	-0.06120509	
0.2406	-0.04087769	-0.06120419	
0.2408	-0.04087435	-0.06120328	
0.241	-0.04087102	-0.06120237	
0.2412	-0.0408677	-0.06120146	
0.2414	-0.04086439	-0.06120054	
0.2416	-0.0408611	-0.06119962	
0.2418	-0.04085782	-0.06119869	
0.242	-0.04085455	-0.06119776	
0.2422	-0.04085129	-0.06119682	
0.2424	-0.04084804	-0.06119588	
0.2426	-0.04084481	-0.06119494	
0.2428	-0.04084158	-0.061194	
0.243	-0.04083837	-0.06119305	
0.2432	-0.04083516	-0.06119209	
0.2434	-0.04083198	-0.06119113	
0.2436	-0.0408288	-0.06119017	
0.2438	-0.04082563	-0.0611892	
0.244	-0.04082248	-0.06118823	
0.2442	-0.04081933	-0.06118725	
0.2444	-0.0408162	-0.06118628	
0.2446	-0.04081308	-0.06118529	
0.2448	-0.04080997	-0.06118431	
0.245	-0.04080687	-0.06118331	
0.2452	-0.04080378	-0.06118232	
0.2454	-0.0408007	-0.06118133	
0.2456	-0.04079764	-0.06118032	
0.2458	-0.04079458	-0.06117932	
0.246	-0.04079154	-0.06117831	
0.2462	-0.04078851	-0.0611773	
0.2464	-0.04078548	-0.06117628	
0.2466	-0.04078247	-0.06117526	
0.2468	-0.04077947	-0.06117424	
0.247	-0.04077648	-0.06117321	
0.2472	-0.0407735	-0.06117218	
0.2474	-0.04077054	-0.06117115	
0.2476	-0.04076758	-0.06117011	
0.2478	-0.04076463	-0.06116907	
0.248	-0.0407617	-0.06116802	
0.2482	-0.04075877	-0.06116698	
0.2484	-0.04075586	-0.06116593	
0.2486	-0.04075295	-0.06116487	
0.2488	-0.04075006	-0.06116381	
0.249	-0.04074718	-0.06116275	
0.2492	-0.0407443	-0.06116169	
0.2494	-0.04074144	-0.06116062	
0.2496	-0.04073859	-0.06115955	
0.2498	-0.04073575	-0.06115847	
0.25	-0.04073292	-0.06115739	
0.2502	-0.0407301	-0.06115631	
0.2504	-0.04072729	-0.06115523	
0.2506	-0.04072449	-0.06115414	
0.2508	-0.0407217	-0.06115305	
0.251	-0.04071892	-0.06115196	
0.2512	-0.04071615	-0.06115086	
0.2514	-0.04071339	-0.06114976	
0.2516	-0.04071064	-0.06114865	
0.2518	-0.0407079	-0.06114755	
0.252	-0.04070517	-0.06114644	
0.2522	-0.04070245	-0.06114532	
0.2524	-0.04069974	-0.06114421	
0.2526	-0.04069705	-0.06114309	
0.2528	-0.04069436	-0.06114197	
0.253	-0.04069167	-0.06114085	
0.2532	-0.04068901	-0.06113972	
0.2534	-0.04068634	-0.06113859	
0.2536	-0.04068369	-0.06113746	
0.2538	-0.04068105	-0.06113632	
0.254	-0.04067842	-0.06113518	
0.2542	-0.0406758	-0.06113404	
0.2544	-0.04067319	-0.0611329	
0.2546	-0.04067058	-0.06113175	
0.2548	-0.04066799	-0.0611306	
0.255	-0.04066541	-0.06112945	
0.2552	-0.04066284	-0.06112829	
0.2554	-0.04066027	-0.06112713	
0.2556	-0.04065772	-0.06112597	
0.2558	-0.04065517	-0.06112481	
0.256	-0.04065264	-0.06112364	
0.2562	-0.04065011	-0.06112247	
0.2564	-0.04064759	-0.0611213	
0.2566	-0.04064509	-0.06112013	
0.2568	-0.04064259	-0.06111895	
0.257	-0.04064009	-0.06111777	
0.2572	-0.04063762	-0.06111659	
0.2574	-0.04063514	-0.06111541	
0.2576	-0.04063268	-0.06111422	
0.2578	-0.04063023	-0.06111303	
0.258	-0.04062778	-0.06111184	
0.2582	-0.04062535	-0.06111065	
0.2584	-0.04062292	-0.06110945	
0.2586	-0.04062051	-0.06110825	
0.2588	-0.0406181	-0.06110705	
0.259	-0.0406157	-0.06110584	
0.2592	-0.04061331	-0.06110464	
0.2594	-0.04061092	-0.06110343	
0.2596	-0.04060855	-0.06110222	
0.2598	-0.04060619	-0.06110101	
0.26	-0.04060384	-0.06109979	
0.2602	-0.04060149	-0.06109858	
0.2604	-0.04059915	-0.06109736	
0.2606	-0.04059682	-0.06109614	
0.2608	-0.0405945	-0.06109491	
0.261	-0.04059219	-0.06109368	
0.2612	-0.04058988	-0.06109245	
0.2614	-0.04058759	-0.06109123	
0.2616	-0.04058531	-0.06108999	
0.2618	-0.04058303	-0.06108876	
0.262	-0.04058076	-0.06108752	
0.2622	-0.0405785	-0.06108628	
0.2624	-0.04057625	-0.06108504	
0.2626	-0.040574	-0.0610838	
0.2628	-0.04057176	-0.06108255	
0.263	-0.04056954	-0.06108131	
0.2632	-0.04056732	-0.06108006	
0.2634	-0.04056511	-0.06107881	
0.2636	-0.04056291	-0.06107755	
0.2638	-0.04056071	-0.0610763	
0.264	-0.04055852	-0.06107504	
0.2642	-0.04055635	-0.06107378	
0.2644	-0.04055418	-0.06107252	
0.2646	-0.04055202	-0.06107126	
0.2648	-0.04054986	-0.06107	
0.265	-0.04054772	-0.06106873	
0.2652	-0.04054558	-0.06106746	
0.2654	-0.04054345	-0.06106619	
0.2656	-0.04054133	-0.06106492	
0.2658	-0.04053921	-0.06106365	
0.266	-0.04053711	-0.06106237	
0.2662	-0.04053501	-0.0610611	
0.2664	-0.04053292	-0.06105982	
0.2666	-0.04053084	-0.06105854	
0.2668	-0.04052876	-0.06105726	
0.267	-0.0405267	-0.06105597	
0.2672	-0.04052464	-0.06105469	
0.2674	-0.04052259	-0.0610534	
0.2676	-0.04052055	-0.06105211	
0.2678	-0.04051851	-0.06105082	
0.268	-0.04051648	-0.06104953	
0.2682	-0.04051446	-0.06104824	
0.2684	-0.04051245	-0.06104694	
0.2686	-0.04051044	-0.06104565	
0.2688	-0.04050845	-0.06104435	
0.269	-0.04050646	-0.06104305	
0.2692	-0.04050447	-0.06104175	
0.2694	-0.0405025	-0.06104045	
0.2696	-0.04050053	-0.06103915	
0.2698	-0.04049857	-0.06103784	
0.27	-0.04049661	-0.06103653	
0.2702	-0.04049467	-0.06103523	
0.2704	-0.04049273	-0.06103392	
0.2706	-0.0404908	-0.0610326	
0.2708	-0.04048888	-0.06103129	
0.271	-0.04048696	-0.06102998	
0.2712	-0.04048505	-0.06102867	
0.2714	-0.04048315	-0.06102735	
0.2716	-0.04048125	-0.06102603	
0.2718	-0.04047937	-0.06102471	
0.272	-0.04047748	-0.0610234	
0.2722	-0.04047561	-0.06102207	
0.2724	-0.04047374	-0.06102075	
0.2726	-0.04047189	-0.06101943	
0.2728	-0.04047003	-0.0610181	
0.273	-0.04046819	-0.06101678	
0.2732	-0.04046635	-0.06101545	
0.2734	-0.04046452	-0.06101412	
0.2736	-0.0404627	-0.06101279	
0.2738	-0.04046088	-0.06101146	
0.274	-0.04045907	-0.06101013	
0.2742	-0.04045726	-0.0610088	
0.2744	-0.04045547	-0.06100746	
0.2746	-0.04045368	-0.06100613	
0.2748	-0.04045189	-0.06100479	
0.275	-0.04045011	-0.06100345	
0.2752	-0.04044835	-0.06100212	
0.2754	-0.04044658	-0.06100078	
0.2756	-0.04044483	-0.06099944	
0.2758	-0.04044308	-0.0609981	
0.276	-0.04044133	-0.06099676	
0.2762	-0.0404396	-0.06099541	
0.2764	-0.04043787	-0.06099407	
0.2766	-0.04043614	-0.06099272	
0.2768	-0.04043443	-0.06099138	
0.277	-0.04043272	-0.06099003	
0.2772	-0.04043102	-0.06098868	
0.2774	-0.04042932	-0.06098733	
0.2776	-0.04042763	-0.06098598	
0.2778	-0.04042594	-0.06098463	
0.278	-0.04042426	-0.06098328	
0.2782	-0.04042259	-0.06098193	
0.2784	-0.04042093	-0.06098058	
0.2786	-0.04041927	-0.06097922	
0.2788	-0.04041762	-0.06097787	
0.279	-0.04041597	-0.06097651	
0.2792	-0.04041433	-0.06097516	
0.2794	-0.0404127	-0.0609738	
0.2796	-0.04041107	-0.06097244	
0.2798	-0.04040945	-0.06097108	
0.28	-0.04040783	-0.06096973	
0.2802	-0.04040622	-0.06096837	
0.2804	-0.04040462	-0.06096701	
0.2806	-0.04040303	-0.06096565	
0.2808	-0.04040144	-0.06096429	
0.281	-0.04039985	-0.06096292	
